State,Industry,Month,index,Series ID,Turnover
Australian Capital Territory,Newspaper and book retailing,2012-01,5650,A3349773T,3.8
Australian Capital Territory,Newspaper and book retailing,2012-02,5651,A3349773T,7.2
Australian Capital Territory,Newspaper and book retailing,2012-03,5652,A3349773T,5.3
Australian Capital Territory,Newspaper and book retailing,2012-04,5653,A3349773T,4.0
Australian Capital Territory,Newspaper and book retailing,2012-05,5654,A3349773T,4.6
Australian Capital Territory,Newspaper and book retailing,2012-06,5655,A3349773T,4.4
Australian Capital Territory,Newspaper and book retailing,2012-07,5656,A3349773T,5.0
Australian Capital Territory,Newspaper and book retailing,2012-08,5657,A3349773T,6.9
Australian Capital Territory,Newspaper and book retailing,2012-09,5658,A3349773T,5.0
Australian Capital Territory,Newspaper and book retailing,2012-10,5659,A3349773T,4.7
Australian Capital Territory,Newspaper and book retailing,2012-11,5660,A3349773T,5.2
Australian Capital Territory,Newspaper and book retailing,2012-12,5661,A3349773T,6.9
Australian Capital Territory,Newspaper and book retailing,2013-01,5662,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2013-02,5663,A3349773T,7.7
Australian Capital Territory,Newspaper and book retailing,2013-03,5664,A3349773T,5.8
Australian Capital Territory,Newspaper and book retailing,2013-04,5665,A3349773T,4.2
Australian Capital Territory,Newspaper and book retailing,2013-05,5666,A3349773T,4.2
Australian Capital Territory,Newspaper and book retailing,2013-06,5667,A3349773T,4.3
Australian Capital Territory,Newspaper and book retailing,2013-07,5668,A3349773T,5.4
Australian Capital Territory,Newspaper and book retailing,2013-08,5669,A3349773T,6.3
Australian Capital Territory,Newspaper and book retailing,2013-09,5670,A3349773T,4.4
Australian Capital Territory,Newspaper and book retailing,2013-10,5671,A3349773T,4.0
Australian Capital Territory,Newspaper and book retailing,2013-11,5672,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2013-12,5673,A3349773T,6.7
Australian Capital Territory,Newspaper and book retailing,2014-01,5674,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2014-02,5675,A3349773T,7.0
Australian Capital Territory,Newspaper and book retailing,2014-03,5676,A3349773T,5.8
Australian Capital Territory,Newspaper and book retailing,2014-04,5677,A3349773T,4.3
Australian Capital Territory,Newspaper and book retailing,2014-05,5678,A3349773T,4.7
Australian Capital Territory,Newspaper and book retailing,2014-06,5679,A3349773T,4.0
Australian Capital Territory,Newspaper and book retailing,2014-07,5680,A3349773T,5.3
Australian Capital Territory,Newspaper and book retailing,2014-08,5681,A3349773T,5.8
Australian Capital Territory,Newspaper and book retailing,2014-09,5682,A3349773T,4.6
Australian Capital Territory,Newspaper and book retailing,2014-10,5683,A3349773T,4.0
Australian Capital Territory,Newspaper and book retailing,2014-11,5684,A3349773T,4.5
Australian Capital Territory,Newspaper and book retailing,2014-12,5685,A3349773T,7.3
Australian Capital Territory,Newspaper and book retailing,2015-01,5686,A3349773T,4.9
Australian Capital Territory,Newspaper and book retailing,2015-02,5687,A3349773T,7.9
Australian Capital Territory,Newspaper and book retailing,2015-03,5688,A3349773T,6.2
Australian Capital Territory,Newspaper and book retailing,2015-04,5689,A3349773T,4.9
Australian Capital Territory,Newspaper and book retailing,2015-05,5690,A3349773T,5.5
Australian Capital Territory,Newspaper and book retailing,2015-06,5691,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2015-07,5692,A3349773T,7.1
Australian Capital Territory,Newspaper and book retailing,2015-08,5693,A3349773T,8.2
Australian Capital Territory,Newspaper and book retailing,2015-09,5694,A3349773T,6.3
Australian Capital Territory,Newspaper and book retailing,2015-10,5695,A3349773T,5.9
Australian Capital Territory,Newspaper and book retailing,2015-11,5696,A3349773T,6.6
Australian Capital Territory,Newspaper and book retailing,2015-12,5697,A3349773T,9.5
Australian Capital Territory,Newspaper and book retailing,2016-01,5698,A3349773T,5.4
Australian Capital Territory,Newspaper and book retailing,2016-02,5699,A3349773T,7.5
Australian Capital Territory,Newspaper and book retailing,2016-03,5700,A3349773T,6.2
Australian Capital Territory,Newspaper and book retailing,2016-04,5701,A3349773T,5.2
Australian Capital Territory,Newspaper and book retailing,2016-05,5702,A3349773T,5.4
Australian Capital Territory,Newspaper and book retailing,2016-06,5703,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2016-07,5704,A3349773T,5.8
Australian Capital Territory,Newspaper and book retailing,2016-08,5705,A3349773T,6.6
Australian Capital Territory,Newspaper and book retailing,2016-09,5706,A3349773T,4.9
Australian Capital Territory,Newspaper and book retailing,2016-10,5707,A3349773T,5.0
Australian Capital Territory,Newspaper and book retailing,2016-11,5708,A3349773T,5.5
Australian Capital Territory,Newspaper and book retailing,2016-12,5709,A3349773T,8.7
Australian Capital Territory,Newspaper and book retailing,2017-01,5710,A3349773T,5.2
Australian Capital Territory,Newspaper and book retailing,2017-02,5711,A3349773T,6.6
Australian Capital Territory,Newspaper and book retailing,2017-03,5712,A3349773T,5.7
Australian Capital Territory,Newspaper and book retailing,2017-04,5713,A3349773T,4.9
Australian Capital Territory,Newspaper and book retailing,2017-05,5714,A3349773T,6.0
Australian Capital Territory,Newspaper and book retailing,2017-06,5715,A3349773T,4.3
Australian Capital Territory,Newspaper and book retailing,2017-07,5716,A3349773T,6.5
Australian Capital Territory,Newspaper and book retailing,2017-08,5717,A3349773T,6.5
Australian Capital Territory,Newspaper and book retailing,2017-09,5718,A3349773T,5.8
Australian Capital Territory,Newspaper and book retailing,2017-10,5719,A3349773T,5.2
Australian Capital Territory,Newspaper and book retailing,2017-11,5720,A3349773T,5.9
Australian Capital Territory,Newspaper and book retailing,2017-12,5721,A3349773T,8.9
Australian Capital Territory,Newspaper and book retailing,2018-01,5722,A3349773T,4.8
Australian Capital Territory,Newspaper and book retailing,2018-02,5723,A3349773T,5.5
Australian Capital Territory,Newspaper and book retailing,2018-03,5724,A3349773T,5.7
Australian Capital Territory,Newspaper and book retailing,2018-04,5725,A3349773T,4.4
Australian Capital Territory,Newspaper and book retailing,2018-05,5726,A3349773T,4.2
Australian Capital Territory,Newspaper and book retailing,2018-06,5727,A3349773T,4.1
Australian Capital Territory,Newspaper and book retailing,2018-07,5728,A3349773T,5.3
Australian Capital Territory,Newspaper and book retailing,2018-08,5729,A3349773T,5.4
Australian Capital Territory,Newspaper and book retailing,2018-09,5730,A3349773T,5.2
Australian Capital Territory,Newspaper and book retailing,2018-10,5731,A3349773T,4.1
Australian Capital Territory,Newspaper and book retailing,2018-11,5732,A3349773T,5.0
Australian Capital Territory,Newspaper and book retailing,2018-12,5733,A3349773T,8.0
New South Wales,Newspaper and book retailing,1982-04,14113,A3349556W,50.4
New South Wales,Newspaper and book retailing,1982-05,14114,A3349556W,49.9
New South Wales,Newspaper and book retailing,1982-06,14115,A3349556W,48.0
New South Wales,Newspaper and book retailing,1982-07,14116,A3349556W,48.6
New South Wales,Newspaper and book retailing,1982-08,14117,A3349556W,51.3
New South Wales,Newspaper and book retailing,1982-09,14118,A3349556W,49.6
New South Wales,Newspaper and book retailing,1982-10,14119,A3349556W,51.6
New South Wales,Newspaper and book retailing,1982-11,14120,A3349556W,55.8
New South Wales,Newspaper and book retailing,1982-12,14121,A3349556W,69.9
New South Wales,Newspaper and book retailing,1983-01,14122,A3349556W,50.1
New South Wales,Newspaper and book retailing,1983-02,14123,A3349556W,64.7
New South Wales,Newspaper and book retailing,1983-03,14124,A3349556W,63.1
New South Wales,Newspaper and book retailing,1983-04,14125,A3349556W,51.1
New South Wales,Newspaper and book retailing,1983-05,14126,A3349556W,54.8
New South Wales,Newspaper and book retailing,1983-06,14127,A3349556W,52.3
New South Wales,Newspaper and book retailing,1983-07,14128,A3349556W,57.7
New South Wales,Newspaper and book retailing,1983-08,14129,A3349556W,61.5
New South Wales,Newspaper and book retailing,1983-09,14130,A3349556W,61.0
New South Wales,Newspaper and book retailing,1983-10,14131,A3349556W,56.9
New South Wales,Newspaper and book retailing,1983-11,14132,A3349556W,59.3
New South Wales,Newspaper and book retailing,1983-12,14133,A3349556W,70.2
New South Wales,Newspaper and book retailing,1984-01,14134,A3349556W,54.1
New South Wales,Newspaper and book retailing,1984-02,14135,A3349556W,72.3
New South Wales,Newspaper and book retailing,1984-03,14136,A3349556W,61.0
New South Wales,Newspaper and book retailing,1984-04,14137,A3349556W,53.0
New South Wales,Newspaper and book retailing,1984-05,14138,A3349556W,59.3
New South Wales,Newspaper and book retailing,1984-06,14139,A3349556W,54.8
New South Wales,Newspaper and book retailing,1984-07,14140,A3349556W,57.3
New South Wales,Newspaper and book retailing,1984-08,14141,A3349556W,58.7
New South Wales,Newspaper and book retailing,1984-09,14142,A3349556W,53.9
New South Wales,Newspaper and book retailing,1984-10,14143,A3349556W,64.2
New South Wales,Newspaper and book retailing,1984-11,14144,A3349556W,68.4
New South Wales,Newspaper and book retailing,1984-12,14145,A3349556W,79.9
New South Wales,Newspaper and book retailing,1985-01,14146,A3349556W,63.2
New South Wales,Newspaper and book retailing,1985-02,14147,A3349556W,66.4
New South Wales,Newspaper and book retailing,1985-03,14148,A3349556W,65.0
New South Wales,Newspaper and book retailing,1985-04,14149,A3349556W,62.8
New South Wales,Newspaper and book retailing,1985-05,14150,A3349556W,66.0
New South Wales,Newspaper and book retailing,1985-06,14151,A3349556W,57.5
New South Wales,Newspaper and book retailing,1985-07,14152,A3349556W,64.6
New South Wales,Newspaper and book retailing,1985-08,14153,A3349556W,67.5
New South Wales,Newspaper and book retailing,1985-09,14154,A3349556W,62.4
New South Wales,Newspaper and book retailing,1985-10,14155,A3349556W,66.2
New South Wales,Newspaper and book retailing,1985-11,14156,A3349556W,70.0
New South Wales,Newspaper and book retailing,1985-12,14157,A3349556W,85.0
New South Wales,Newspaper and book retailing,1986-01,14158,A3349556W,65.4
New South Wales,Newspaper and book retailing,1986-02,14159,A3349556W,70.2
New South Wales,Newspaper and book retailing,1986-03,14160,A3349556W,64.2
New South Wales,Newspaper and book retailing,1986-04,14161,A3349556W,65.5
New South Wales,Newspaper and book retailing,1986-05,14162,A3349556W,68.3
New South Wales,Newspaper and book retailing,1986-06,14163,A3349556W,60.3
New South Wales,Newspaper and book retailing,1986-07,14164,A3349556W,69.6
New South Wales,Newspaper and book retailing,1986-08,14165,A3349556W,69.2
New South Wales,Newspaper and book retailing,1986-09,14166,A3349556W,70.2
New South Wales,Newspaper and book retailing,1986-10,14167,A3349556W,72.3
New South Wales,Newspaper and book retailing,1986-11,14168,A3349556W,73.3
New South Wales,Newspaper and book retailing,1986-12,14169,A3349556W,98.7
New South Wales,Newspaper and book retailing,1987-01,14170,A3349556W,65.0
New South Wales,Newspaper and book retailing,1987-02,14171,A3349556W,78.5
New South Wales,Newspaper and book retailing,1987-03,14172,A3349556W,75.9
New South Wales,Newspaper and book retailing,1987-04,14173,A3349556W,74.2
New South Wales,Newspaper and book retailing,1987-05,14174,A3349556W,76.7
New South Wales,Newspaper and book retailing,1987-06,14175,A3349556W,73.4
New South Wales,Newspaper and book retailing,1987-07,14176,A3349556W,85.1
New South Wales,Newspaper and book retailing,1987-08,14177,A3349556W,82.3
New South Wales,Newspaper and book retailing,1987-09,14178,A3349556W,80.3
New South Wales,Newspaper and book retailing,1987-10,14179,A3349556W,80.0
New South Wales,Newspaper and book retailing,1987-11,14180,A3349556W,78.4
New South Wales,Newspaper and book retailing,1987-12,14181,A3349556W,98.9
New South Wales,Newspaper and book retailing,1988-01,14182,A3349556W,71.8
New South Wales,Newspaper and book retailing,1988-02,14183,A3349556W,88.2
New South Wales,Newspaper and book retailing,1988-03,14184,A3349556W,89.0
New South Wales,Newspaper and book retailing,1988-04,14185,A3349556W,73.0
New South Wales,Newspaper and book retailing,1988-05,14186,A3349556W,80.3
New South Wales,Newspaper and book retailing,1988-06,14187,A3349556W,75.3
New South Wales,Newspaper and book retailing,1988-07,14188,A3349556W,74.2
New South Wales,Newspaper and book retailing,1988-08,14189,A3349556W,76.7
New South Wales,Newspaper and book retailing,1988-09,14190,A3349556W,75.7
New South Wales,Newspaper and book retailing,1988-10,14191,A3349556W,80.5
New South Wales,Newspaper and book retailing,1988-11,14192,A3349556W,90.4
New South Wales,Newspaper and book retailing,1988-12,14193,A3349556W,100.1
New South Wales,Newspaper and book retailing,1989-01,14194,A3349556W,80.5
New South Wales,Newspaper and book retailing,1989-02,14195,A3349556W,93.3
New South Wales,Newspaper and book retailing,1989-03,14196,A3349556W,90.6
New South Wales,Newspaper and book retailing,1989-04,14197,A3349556W,86.2
New South Wales,Newspaper and book retailing,1989-05,14198,A3349556W,92.2
New South Wales,Newspaper and book retailing,1989-06,14199,A3349556W,87.5
New South Wales,Newspaper and book retailing,1989-07,14200,A3349556W,90.1
New South Wales,Newspaper and book retailing,1989-08,14201,A3349556W,91.9
New South Wales,Newspaper and book retailing,1989-09,14202,A3349556W,90.4
New South Wales,Newspaper and book retailing,1989-10,14203,A3349556W,90.3
New South Wales,Newspaper and book retailing,1989-11,14204,A3349556W,90.1
New South Wales,Newspaper and book retailing,1989-12,14205,A3349556W,95.2
New South Wales,Newspaper and book retailing,1990-01,14206,A3349556W,80.4
New South Wales,Newspaper and book retailing,1990-02,14207,A3349556W,93.3
New South Wales,Newspaper and book retailing,1990-03,14208,A3349556W,99.5
New South Wales,Newspaper and book retailing,1990-04,14209,A3349556W,84.2
New South Wales,Newspaper and book retailing,1990-05,14210,A3349556W,93.7
New South Wales,Newspaper and book retailing,1990-06,14211,A3349556W,83.9
New South Wales,Newspaper and book retailing,1990-07,14212,A3349556W,92.8
